evidence_id,source_stage,source_artifact,source_row_or_claim_id,target,evidence_type,evidence_status,exact_value,display_value,allowed_sections,primary_or_secondary,allowed_wording,forbidden_wording,table_id,figure_id,citation_keys,limitations_required,verified
NUM_002,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:positive_n,Success,frozen display value,CONFIRMATORY_SUPPORTED,291,291,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_003,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:negative_n,Success,frozen display value,CONFIRMATORY_SUPPORTED,806,806,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_004,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:prevalence,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.2652689152233364,0.265,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_005,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.65483617599915878,0.655,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_006,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.38956726077582238,0.390,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_007,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:F1,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.6820987654320988,0.682,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_008,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift_CI_low,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.32680649134080703,0.327,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_009,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Success:AP_lift_CI_high,Success,frozen display value,CONFIRMATORY_SUPPORTED,0.45541133477850798,0.455,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_010,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:eligible_n,Looping,frozen display value,CONFIRMATORY_SUPPORTED,1095,1095,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_011,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:positive_n,Looping,frozen display value,CONFIRMATORY_SUPPORTED,577,577,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_012,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:negative_n,Looping,frozen display value,CONFIRMATORY_SUPPORTED,518,518,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_013,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:prevalence,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.52694063926940637,0.527,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_014,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.92176938453725654,0.922,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_015,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.39482874526785017,0.395,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_016,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:F1,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.87698744769874482,0.877,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_017,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift_CI_low,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.36096476759760193,0.361,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_018,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Looping:AP_lift_CI_high,Looping,frozen display value,CONFIRMATORY_SUPPORTED,0.42859756050695702,0.429,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_019,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:eligible_n,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,1102,1102,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_020,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:positive_n,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,71,71,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_021,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:negative_n,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,1031,1031,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_022,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:prevalence,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.064428312159709622,0.064,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_023,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.10727900983026536,0.107,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_024,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.042850697670555743,0.043,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_025,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:F1,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.16858237547892721,0.169,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_026,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift_CI_low,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.021245001224243706,0.021,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_027,A3.1,artifacts/a2_3_table_1_main_heldout_results.csv,Side Effect:AP_lift_CI_high,Side Effect,frozen display value,EXPLORATORY_SUPPORTED,0.079199755454644902,0.079,Abstract;Results R3;Discussion,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table1_Main_Heldout_Results,,,Preserve source evidence status and display contract.,true
NUM_028,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:dimension,All,frozen display value,EFFICIENCY_BENCHMARK,13,13,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_029,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:extraction_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,0.01343163276775455,0.01343,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_030,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:inference_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,0.0007025510243767379,0.0007026,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_031,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:representation_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,20512,20.0 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_032,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:classifier_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,1184,1.16 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_033,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:peak_cpu_rss_mb,All,frozen display value,EFFICIENCY_BENCHMARK,155.09765625,155 MiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_034,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:dimension,All,frozen display value,EFFICIENCY_BENCHMARK,1024,1024,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_035,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:extraction_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,2370.268617346984,2.37e3,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_036,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:inference_ms_per_trajectory,All,frozen display value,EFFICIENCY_BENCHMARK,0.0018030612929058926,0.001803,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_037,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:representation_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,802944,784 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_038,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:classifier_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,8536,8.34 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_039,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:encoder_size_bytes,All,frozen display value,EFFICIENCY_BENCHMARK,1191586416,1.16e6 KiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_040,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:peak_cpu_rss_mb,All,frozen display value,EFFICIENCY_BENCHMARK,2163.0234375,2.16e3 MiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_041,A3.1,artifacts/a2_3_table_2_efficiency_tradeoff.csv,All:peak_gpu_vram_mb,All,frozen display value,EFFICIENCY_BENCHMARK,1536.0,1.54e3 MiB,Abstract optional;Results R4;Discussion;Limitations,primary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table2_Efficiency_Complexity,,,Preserve source evidence status and display contract.,true
NUM_042,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.5460325657667283,0.546,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_043,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:point_estimate,side_effect,frozen display value,EXPLORATORY_DEV,0.2256074459108069,0.226,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_044,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,0.9045369820471402,0.905,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_045,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.4798096424543246,0.480,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_046,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:point_estimate,side_effect,frozen display value,EXPLORATORY_DEV,0.11194123811143843,0.112,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_047,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,0.8508412981380737,0.851,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_048,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,EXPLORATORY_DEV,0.8604552991594263,0.860,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_049,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:point_estimate,side_effect,frozen display value,EXPLORATORY_DEV,0.6226307189542484,0.623,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_050,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,EXPLORATORY_DEV,0.9145954551921753,0.915,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_051,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.5115987974378046,0.512,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_052,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,0.8191435228896013,0.819,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_053,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.18040488054956272,0.180,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_054,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_low_95,success,frozen display value,DEV_ONLY,0.10839777834625249,0.108,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_055,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_high_95,success,frozen display value,DEV_ONLY,0.34357566863044275,0.344,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_056,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.056952764093636365,0.057,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_057,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_low_95,success,frozen display value,DEV_ONLY,-0.12028102081779071,-0.120,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_058,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_high_95,success,frozen display value,DEV_ONLY,0.2557532531304567,0.256,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_059,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,0.4040609951077707,0.404,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_060,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_low_95,looping,frozen display value,DEV_ONLY,0.33362868486338715,0.334,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_061,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_high_95,looping,frozen display value,DEV_ONLY,0.5056523707256393,0.506,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_062,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,-0.03169777524847239,-0.032,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_063,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_low_95,looping,frozen display value,DEV_ONLY,-0.08042580420530693,-0.080,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_064,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_high_95,looping,frozen display value,DEV_ONLY,-0.004079121511197382,-0.004,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_065,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:point_estimate,success,frozen display value,DEV_ONLY,0.2451203238566948,0.245,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_066,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_low_95,success,frozen display value,DEV_ONLY,0.16498998069322013,0.165,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_067,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,success:CI_high_95,success,frozen display value,DEV_ONLY,0.3818543937496254,0.382,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_068,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:point_estimate,side_effect,frozen display value,EXPLORATORY_DEV,0.14653246891260333,0.147,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_069,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:CI_low_95,side_effect,frozen display value,EXPLORATORY_DEV,0.08109385549091432,0.081,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_070,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,side_effect:CI_high_95,side_effect,frozen display value,EXPLORATORY_DEV,0.4783518659526594,0.478,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_071,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:point_estimate,looping,frozen display value,DEV_ONLY,-0.05624023705325332,-0.056,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_072,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_low_95,looping,frozen display value,DEV_ONLY,-0.1660885987912208,-0.166,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_073,A3.1,artifacts/a2_3_table_3_dev_representation_summary.csv,looping:CI_high_95,looping,frozen display value,DEV_ONLY,0.05484037981226786,0.055,Results R1;Results R2;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table3_Dev_Representation_Robustness,,,Preserve source evidence status and display contract.,true
NUM_074,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=assistantbench:AP,Success|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.35664286093142478,0.357,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_075,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=assistantbench:F1,Success|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.3125,0.313,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_076,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=visualwebarena:AP,Success|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.65371377322575641,0.654,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_077,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=visualwebarena:F1,Success|benchmark=visualwebarena,frozen display value,DESCRIPTIVE_ONLY,0.65536723163841804,0.655,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_078,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=webarena:AP,Success|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.64238981349837865,0.642,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_079,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=webarena:F1,Success|benchmark=webarena,frozen display value,DESCRIPTIVE_ONLY,0.69201520912547532,0.692,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_080,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=workarena:AP,Success|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.67478249870682472,0.675,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_081,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Success|benchmark=workarena:F1,Success|benchmark=workarena,frozen display value,DESCRIPTIVE_ONLY,0.76136363636363635,0.761,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
NUM_082,A3.1,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,Looping|benchmark=assistantbench:AP,Looping|benchmark=assistantbench,frozen display value,DESCRIPTIVE_ONLY,0.71268539178793511,0.713,Results R6;Limitations;Appendix,secondary,Reuse the frozen display value exactly.,recompute; re-round; substitute precision,Table4_Benchmark_Heterogeneity,,,Preserve source evidence status and display contract.,true
